Id,mssubclass,mszoning,lotfrontage,lotarea,street,lotshape,landcontour,lotconfig,landslope,neighborhood,condition1,bldgtype,housestyle,overallqual,overallcond,yearbuilt,yearremod/add,roofstyle,exterior1st,masvnrtype,masvnrarea,exterqual,extercond,foundation,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtunfsf,totalbsmtsf,heatingqc,centralair,electrical,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,functional,fireplaces,garagetype,garagefinish,garagecars,garagearea,garagequal,garagecond,paveddrive,wooddecksf,openporchsf,enclosedporch,screenporch,mosold,yrsold,saleprice
1285,30,RM,30.0,5232,Pave,IR3,Bnk,Inside,Gtl,OldTown,Artery,1Fam,1Story,5,5,1925,2004,Gable,Wd Sdng,None,0.0,3,3,BrkTil,2,3,1,1,680.0,680.0,4,0,FuseP,764,0,0,764,0.0,0.0,1,0,2,1,3,4,Typ,0,Detchd,Unf,2.0,504.0,3,3,N,0,0,0,0,6,2008,73000
2400,20,RL,72.0,11846,Pave,IR1,HLS,Inside,Gtl,NridgHt,Norm,1Fam,1Story,9,5,2003,2004,Hip,VinylSd,BrkFace,562.0,4,3,PConc,5,3,4,6,225.0,1792.0,5,1,SBrkr,1792,0,0,1792,1.0,0.0,2,0,2,1,5,6,Typ,1,Attchd,Fin,3.0,874.0,3,3,Y,206,49,0,0,8,2006,374000
1068,60,RL,130.0,16900,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,8,5,2001,2002,Gable,VinylSd,BrkFace,1110.0,4,3,PConc,5,3,2,6,404.0,1479.0,5,1,SBrkr,1515,1134,0,2649,1.0,0.0,2,1,4,1,4,10,Typ,1,Attchd,Fin,3.0,746.0,3,3,Y,0,60,0,0,1,2008,421250
361,60,RL,68.99824046920821,9636,Pave,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1992,1993,Gable,VinylSd,None,0.0,3,3,PConc,4,3,1,1,808.0,808.0,4,1,SBrkr,808,785,0,1593,0.0,0.0,2,1,3,1,3,7,Typ,1,BuiltIn,RFn,2.0,389.0,3,3,Y,342,40,0,0,12,2009,178000
1493,85,RL,90.0,10012,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,Plywood,None,0.0,3,3,CBlock,4,3,3,4,38.0,1138.0,3,1,SBrkr,1181,0,0,1181,1.0,0.0,2,0,3,1,3,6,Typ,0,Detchd,RFn,2.0,588.0,3,3,Y,0,0,180,0,4,2008,137500
1110,20,RL,91.0,14303,Pave,IR1,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,1Story,8,5,1994,1994,Hip,HdBoard,BrkFace,554.0,4,3,PConc,4,3,4,6,672.0,1986.0,5,1,SBrkr,1987,0,0,1987,1.0,0.0,2,0,2,1,4,7,Typ,1,Attchd,Fin,2.0,691.0,3,3,Y,262,36,0,0,8,2008,301500
911,70,RL,43.0,5707,Pave,Reg,Bnk,Inside,Gtl,SWISU,Feedr,1Fam,2Story,6,6,1935,1950,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,583.0,583.0,4,1,FuseF,647,595,0,1242,0.0,0.0,1,1,3,1,3,6,Typ,1,Detchd,Unf,1.0,180.0,2,3,Y,329,96,0,0,3,2009,105000
2535,20,RL,78.0,9360,Pave,Reg,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1Story,6,7,1968,2004,Hip,HdBoard,BrkFace,203.0,3,3,CBlock,3,3,3,5,216.0,976.0,3,1,SBrkr,976,0,0,976,1.0,0.0,1,0,2,1,4,4,Typ,1,Attchd,RFn,2.0,504.0,3,3,Y,94,0,0,0,8,2006,157500
2030,50,RM,40.0,5680,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,5,3,1901,1950,Gable,AsbShng,None,0.0,3,3,CBlock,3,3,1,1,969.0,969.0,3,0,FuseA,969,245,0,1214,0.0,0.0,1,0,2,1,3,6,Typ,0,Detchd,Unf,1.0,216.0,3,3,N,0,0,77,0,9,2007,117000
2634,20,RL,70.0,7000,Pave,Reg,Lvl,Inside,Gtl,NAmes,Artery,1Fam,1Story,5,6,1962,1962,Gable,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,396.0,864.0,4,1,SBrkr,864,0,0,864,0.0,1.0,1,0,3,1,3,5,Typ,0,Attchd,Unf,1.0,336.0,3,3,Y,0,0,0,0,2,2006,105000
1530,50,RL,51.0,10480,Pave,Reg,Lvl,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,1064.0,1064.0,5,1,FuseA,1166,0,473,1639,0.0,0.0,1,0,3,1,3,6,Maj2,0,Detchd,Unf,1.0,240.0,3,3,Y,0,0,0,0,3,2008,115000
435,20,RL,95.0,11578,Pave,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,9,5,2008,2008,Gable,VinylSd,Stone,302.0,5,3,PConc,5,3,1,1,1736.0,1736.0,5,1,SBrkr,1736,0,0,1736,0.0,0.0,2,0,3,1,5,7,Typ,1,Attchd,RFn,3.0,834.0,3,3,Y,319,90,0,0,7,2009,360000
812,90,RL,64.0,7018,Pave,Reg,Bnk,Inside,Gtl,SawyerW,Norm,Duplex,1Story,5,5,1979,1979,Gable,Plywood,None,0.0,3,3,Slab,0,0,0,0,0.0,0.0,3,1,SBrkr,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,Typ,0,Attchd,Unf,2.0,400.0,3,3,Y,0,0,0,0,6,2009,118858
1202,60,RL,68.99824046920821,9130,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,1Fam,2Story,6,8,1966,2000,Hip,HdBoard,BrkFace,252.0,3,3,CBlock,3,3,1,6,336.0,800.0,4,1,SBrkr,800,832,0,1632,0.0,1.0,1,1,4,1,4,7,Typ,0,Attchd,Unf,2.0,484.0,3,3,Y,0,40,0,0,7,2008,173000
666,30,RL,60.0,10800,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1Story,3,5,1890,1998,Gable,VinylSd,None,0.0,3,3,BrkTil,3,3,1,1,630.0,630.0,3,1,FuseA,725,0,0,725,0.0,0.0,1,1,1,1,3,4,Typ,0,Detchd,Unf,1.0,320.0,3,3,Y,0,30,0,0,11,2009,78500
1751,60,RL,62.0,8244,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,2004,2004,Gable,VinylSd,None,0.0,4,3,PConc,4,3,1,1,840.0,840.0,5,1,SBrkr,840,880,0,1720,0.0,0.0,2,1,3,1,4,7,Typ,1,Attchd,Fin,2.0,440.0,3,3,Y,100,48,0,0,5,2007,183500
705,20,RM,60.0,6000,Pave,Reg,Bnk,Inside,Mod,OldTown,Norm,2fmCon,1Story,4,4,1953,1953,Gable,MetalSd,None,0.0,2,3,CBlock,2,3,1,1,936.0,936.0,3,0,SBrkr,936,0,0,936,0.0,0.0,1,0,2,1,3,4,Min2,0,Detchd,Unf,2.0,576.0,3,3,Y,0,32,112,0,2,2009,93000
1744,120,RL,68.99824046920821,3621,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,VinylSd,BrkFace,72.0,4,3,PConc,4,3,4,6,322.0,1406.0,5,1,SBrkr,1589,0,0,1589,1.0,0.0,2,0,2,1,4,7,Typ,1,Attchd,Fin,3.0,630.0,3,3,Y,143,20,0,0,11,2007,226500
357,60,RL,59.0,7837,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,7,1993,1994,Gable,VinylSd,None,0.0,4,3,PConc,4,3,1,1,799.0,799.0,4,1,SBrkr,799,772,0,1571,0.0,0.0,2,1,3,1,3,7,Typ,1,Attchd,RFn,2.0,380.0,3,3,Y,0,40,0,0,5,2009,178000
2133,20,RL,72.0,10665,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2003,2003,Gable,VinylSd,BrkFace,167.0,4,3,PConc,4,3,3,6,440.0,1453.0,5,1,SBrkr,1479,0,0,1479,1.0,0.0,2,0,3,1,4,7,Typ,0,Attchd,RFn,2.0,558.0,3,3,Y,144,29,0,0,6,2007,226000
989,60,RL,70.0,10457,Pave,IR1,Lvl,Inside,Mod,Mitchel,Norm,1Fam,2Story,5,7,1969,1969,Gable,VinylSd,BrkFace,178.0,4,5,CBlock,3,3,4,4,0.0,784.0,5,1,SBrkr,784,848,0,1632,0.0,0.0,1,1,4,1,3,7,Typ,1,Attchd,RFn,2.0,898.0,3,3,Y,0,173,368,0,4,2009,173000
562,20,RL,60.0,8281,Pave,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,5,1965,1965,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,0.0,864.0,4,1,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,1,Detchd,Unf,1.0,360.0,3,3,Y,0,0,236,0,12,2009,62383
1054,60,RL,67.0,14948,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,5,2008,2008,Hip,VinylSd,Stone,268.0,5,3,PConc,5,3,3,6,122.0,1452.0,5,1,SBrkr,1476,1237,0,2713,1.0,0.0,2,1,3,1,5,11,Typ,1,Attchd,Fin,3.0,858.0,3,3,Y,126,66,0,0,11,2008,446261
2850,70,RL,43.0,7000,Pave,Reg,Lvl,Inside,Gtl,SWISU,Feedr,1Fam,2Story,7,8,1926,1997,Gable,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,200.0,624.0,5,1,SBrkr,743,736,0,1479,1.0,0.0,1,0,3,1,4,6,Typ,2,Detchd,Unf,1.0,312.0,3,3,Y,530,0,56,0,5,2006,160000
1082,120,RM,68.99824046920821,3940,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,VinylSd,BrkFace,24.0,4,3,PConc,4,3,1,6,306.0,1393.0,5,1,SBrkr,1576,0,0,1576,1.0,0.0,2,0,2,1,4,7,Typ,1,Attchd,RFn,3.0,668.0,3,3,Y,143,20,0,0,5,2008,219990
1440,20,RL,93.0,9382,Pave,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,7,5,1999,2000,Gable,VinylSd,BrkFace,125.0,4,3,PConc,4,3,1,1,1468.0,1468.0,5,1,SBrkr,1479,0,0,1479,0.0,0.0,2,0,3,1,4,6,Typ,0,Attchd,RFn,2.0,577.0,3,3,Y,120,25,0,0,7,2008,191000
2006,40,RL,55.0,6854,Pave,Reg,Bnk,Inside,Mod,BrkSide,Norm,1Fam,1Story,5,7,1925,1994,Gable,MetalSd,None,0.0,3,4,PConc,3,3,1,2,212.0,756.0,3,0,FuseA,916,144,0,1060,1.0,0.0,1,0,1,1,3,6,Mod,1,Detchd,Unf,1.0,308.0,2,3,Y,0,65,0,150,8,2007,136500
2082,30,RL,68.99824046920821,11515,Pave,IR1,Lvl,CulDSac,Gtl,Edwards,Norm,1Fam,1Story,4,5,1958,1994,Gable,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0.0,3,0,SBrkr,943,0,0,943,0.0,0.0,1,0,3,1,4,5,Min2,0,Detchd,Unf,1.0,308.0,3,3,N,0,0,60,0,8,2007,80000
2344,50,RL,68.99824046920821,13837,Pave,IR1,Lvl,Corner,Gtl,NWAmes,Norm,1Fam,1.5Fin,7,5,1988,1988,Gable,HdBoard,BrkFace,178.0,4,4,PConc,4,4,1,6,0.0,1204.0,4,1,SBrkr,1377,806,0,2183,0.0,0.0,2,1,4,1,4,9,Typ,0,Attchd,Unf,3.0,786.0,3,3,Y,0,0,0,0,2,2006,229000
248,60,RL,80.0,9938,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,7,5,1993,1994,Gable,MetalSd,BrkFace,246.0,4,3,PConc,4,3,1,6,300.0,1050.0,5,1,SBrkr,1062,887,0,1949,1.0,0.0,2,1,3,1,4,8,Typ,1,Attchd,Fin,2.0,574.0,3,3,Y,156,90,0,0,6,2010,236000
2276,20,RL,85.0,12633,Pave,IR1,HLS,Inside,Gtl,Timber,PosA,1Fam,1Story,10,5,2006,2007,Hip,MetalSd,BrkFace,242.0,5,3,PConc,5,3,4,1,1824.0,1824.0,5,1,SBrkr,1824,0,0,1824,0.0,0.0,2,0,3,1,5,8,Typ,1,Attchd,Fin,3.0,932.0,3,3,Y,160,36,0,108,9,2007,392000
755,70,RM,57.0,6876,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,2Story,6,5,1927,1950,Gable,Plywood,None,0.0,3,3,CBlock,3,2,1,4,198.0,720.0,2,1,SBrkr,1146,784,0,1930,1.0,0.0,2,0,4,1,3,8,Typ,0,Attchd,Unf,1.0,316.0,3,3,Y,0,0,213,0,8,2009,149000
1178,160,FV,36.0,3951,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,2Story,10,5,1998,1999,Gable,BrkFace,None,0.0,5,3,PConc,4,3,2,4,0.0,970.0,5,1,SBrkr,1469,924,0,2393,1.0,0.0,2,1,2,1,5,7,Typ,1,Attchd,Fin,2.0,846.0,3,3,Y,0,90,0,94,2,2008,345000
2636,70,RM,62.0,9856,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2Story,5,8,1900,2005,Hip,CemntBd,None,0.0,4,4,PConc,2,3,1,1,716.0,716.0,5,1,FuseA,1007,1007,0,2014,0.0,0.0,2,0,5,1,3,8,Typ,0,Detchd,Unf,2.0,624.0,3,3,Y,0,72,167,0,6,2006,169000
2077,20,RL,84.0,17808,Pave,Reg,Lvl,Inside,Gtl,Edwards,Feedr,1Fam,1Story,4,5,1946,1950,Gable,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,484.0,484.0,3,0,SBrkr,1242,0,0,1242,0.0,0.0,1,0,2,1,3,4,Mod,0,Attchd,Unf,1.0,336.0,3,3,N,0,0,0,0,7,2007,109900
2930,60,RL,74.0,9627,Pave,Reg,Lvl,Inside,Mod,Mitchel,Norm,1Fam,2Story,7,5,1993,1994,Gable,HdBoard,BrkFace,94.0,3,3,PConc,4,3,3,2,238.0,996.0,5,1,SBrkr,996,1004,0,2000,0.0,0.0,2,1,3,1,3,9,Typ,1,Attchd,Fin,3.0,650.0,3,3,Y,190,48,0,0,11,2006,188000
737,50,RM,50.0,6000,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,MetalSd,None,0.0,3,2,CBlock,3,3,1,1,780.0,780.0,5,1,FuseF,825,587,0,1412,0.0,0.0,1,0,4,1,3,6,Typ,1,Detchd,Unf,1.0,280.0,3,3,Y,45,0,0,0,5,2009,132500
837,20,RL,65.0,9757,Pave,Reg,Low,Inside,Mod,CollgCr,Norm,1Fam,1Story,5,7,1994,1994,Gable,VinylSd,None,0.0,3,4,PConc,3,3,1,5,235.0,990.0,5,1,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,3,5,Typ,0,Attchd,RFn,1.0,440.0,3,3,Y,66,0,0,92,10,2009,143000
2086,20,RL,58.0,9280,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1Story,5,6,1951,1951,Gable,Wd Sdng,None,0.0,3,3,CBlock,2,3,1,5,785.0,1342.0,5,1,SBrkr,1342,0,0,1342,1.0,0.0,1,0,4,1,3,7,Typ,0,Detchd,Unf,1.0,256.0,3,3,Y,0,0,0,0,4,2007,125000
2385,20,RL,120.0,14780,Pave,IR1,HLS,Corner,Mod,NridgHt,Norm,1Fam,1Story,9,5,2005,2005,Hip,VinylSd,BrkFace,568.0,5,3,PConc,5,3,4,6,363.0,1868.0,5,1,SBrkr,1868,0,0,1868,1.0,0.0,2,0,2,1,5,7,Typ,1,Attchd,Fin,3.0,1085.0,3,3,Y,354,56,0,156,6,2006,415000
189,70,RM,60.0,7740,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,4,7,1910,1950,Gable,VinylSd,None,0.0,3,3,CBlock,2,3,1,1,622.0,622.0,4,1,SBrkr,741,622,0,1363,0.0,0.0,1,0,3,1,3,6,Typ,0,Detchd,Unf,2.0,528.0,3,3,Y,0,0,0,168,6,2010,125500
635,20,RL,80.0,9600,Pave,Reg,Lvl,Inside,Gtl,NAmes,Feedr,1Fam,1Story,6,6,1958,1988,Hip,Wd Sdng,BrkCmn,183.0,3,3,CBlock,3,3,1,3,0.0,1240.0,4,1,SBrkr,1632,0,0,1632,1.0,0.0,2,0,3,1,3,6,Min1,1,Attchd,RFn,1.0,338.0,3,3,Y,289,0,0,0,4,2009,139000
432,60,RL,97.0,13478,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,2Story,10,5,2008,2008,Gable,CemntBd,Stone,420.0,5,3,PConc,5,3,4,6,384.0,1722.0,5,1,SBrkr,1728,568,0,2296,1.0,0.0,2,1,3,1,5,10,Typ,1,BuiltIn,RFn,3.0,842.0,3,3,Y,382,274,0,0,6,2009,451950
900,90,RL,65.0,10926,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Duplex,1Story,5,5,1959,1959,Hip,VinylSd,BrkFace,74.0,3,3,CBlock,3,3,1,1,1678.0,1678.0,3,1,SBrkr,1678,0,0,1678,0.0,0.0,2,0,6,2,3,10,Typ,0,NA,NA,0.0,0.0,0,0,Y,0,0,0,0,8,2009,119900
966,20,RL,68.99824046920821,6853,Pave,IR1,Lvl,Inside,Gtl,Timber,Norm,1Fam,1Story,8,5,2001,2002,Gable,VinylSd,BrkFace,136.0,4,3,PConc,5,3,1,6,262.0,1267.0,5,1,SBrkr,1296,0,0,1296,1.0,0.0,2,0,2,1,4,6,Typ,0,Attchd,Fin,2.0,471.0,3,3,Y,192,25,0,0,6,2009,220000
1612,20,RL,85.0,10667,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,6,1971,1971,Gable,MetalSd,BrkFace,302.0,3,3,CBlock,3,3,1,4,749.0,1587.0,3,1,SBrkr,1587,0,0,1587,0.0,0.0,2,0,3,1,3,7,Typ,1,Attchd,Unf,2.0,525.0,3,3,Y,0,44,0,0,3,2007,167300
904,50,RL,45.0,8212,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,94.0,720.0,5,1,SBrkr,854,444,0,1298,0.0,0.0,1,0,3,1,3,6,Typ,2,Detchd,Unf,1.0,256.0,3,3,Y,84,0,0,0,9,2009,122000
2487,90,RM,70.0,9100,Pave,Reg,Lvl,Inside,Gtl,Sawyer,RRAe,Duplex,1Story,5,5,1963,1963,Gable,HdBoard,BrkFace,336.0,3,3,CBlock,3,3,1,3,396.0,1728.0,3,1,SBrkr,1728,0,0,1728,1.0,0.0,2,0,6,2,3,10,Typ,0,Detchd,Unf,2.0,504.0,3,3,Y,0,0,0,0,11,2006,125000
1304,20,RM,50.0,6000,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,6,1957,1957,Hip,BrkFace,None,0.0,3,3,CBlock,3,3,1,3,620.0,928.0,4,1,FuseA,928,0,0,928,0.0,0.0,1,0,3,1,3,5,Typ,0,Attchd,Fin,1.0,288.0,3,3,Y,0,0,0,0,6,2008,112500
2112,60,RL,78.0,9316,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2005,2006,Gable,VinylSd,None,0.0,4,3,PConc,4,3,4,1,879.0,879.0,5,1,SBrkr,879,916,0,1795,0.0,0.0,2,1,3,1,4,7,Typ,0,Attchd,RFn,2.0,578.0,3,3,Y,164,111,0,0,10,2007,191000
1244,20,RL,75.0,9464,Pave,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,6,7,1958,1958,Hip,MetalSd,BrkFace,135.0,3,4,CBlock,3,3,1,4,510.0,1080.0,4,1,SBrkr,1080,0,0,1080,0.0,0.0,1,0,3,1,3,5,Typ,0,Attchd,Unf,1.0,288.0,3,3,Y,0,0,0,130,6,2008,136000
843,60,RL,80.0,10400,Pave,Reg,Lvl,Corner,Gtl,CollgCr,Norm,1Fam,2Story,7,5,1998,1998,Gable,VinylSd,None,0.0,3,3,PConc,4,3,3,1,866.0,866.0,5,1,SBrkr,866,913,0,1779,0.0,0.0,2,1,3,1,4,6,Typ,0,Attchd,RFn,2.0,546.0,3,3,Y,198,36,0,0,3,2009,197900
2689,50,RM,59.0,5310,Pave,Reg,Lvl,Corner,Gtl,OldTown,Feedr,1Fam,1.5Fin,6,8,1910,2003,Hip,VinylSd,None,0.0,3,4,CBlock,3,2,1,1,485.0,485.0,4,1,SBrkr,1001,634,0,1635,0.0,0.0,1,0,2,1,4,5,Typ,0,Attchd,Unf,1.0,255.0,2,3,Y,394,0,0,0,6,2006,117000
2753,20,RL,64.0,7406,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,Stone,84.0,4,3,PConc,4,3,3,6,515.0,1199.0,5,1,SBrkr,1220,0,0,1220,1.0,0.0,2,0,2,1,4,6,Typ,0,Attchd,RFn,2.0,632.0,3,3,Y,105,54,0,0,7,2006,194000
1169,120,FV,68.99824046920821,4538,Pave,IR1,Lvl,Inside,Gtl,Somerst,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,VinylSd,BrkFace,179.0,4,3,PConc,5,3,3,6,306.0,1310.0,5,1,SBrkr,1310,0,0,1310,1.0,0.0,1,1,1,1,4,5,Typ,1,Attchd,RFn,2.0,545.0,3,3,Y,277,45,0,0,7,2008,285000
1376,190,RL,62.0,10106,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,2fmCon,1.5Fin,5,7,1940,1999,Gable,Wd Sdng,None,0.0,3,4,BrkTil,3,3,1,5,112.0,644.0,4,1,SBrkr,808,547,0,1355,1.0,0.0,2,0,4,2,3,6,Typ,0,NA,NA,0.0,0.0,0,0,Y,140,0,0,0,9,2008,127500
2503,60,RL,68.99824046920821,13346,Pave,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,1Fam,2Story,7,5,1992,2000,Gable,HdBoard,None,0.0,4,3,PConc,4,3,1,6,367.0,1095.0,5,1,SBrkr,1166,1129,0,2295,1.0,0.0,2,1,4,1,4,9,Typ,1,Attchd,RFn,2.0,590.0,3,3,Y,0,40,0,0,7,2006,268000
1987,70,RM,57.0,9639,Pave,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,2Story,4,8,1900,1950,Gable,MetalSd,None,0.0,3,3,PConc,3,3,1,1,1075.0,1075.0,5,1,SBrkr,1156,642,0,1798,0.0,0.0,2,1,4,1,3,7,Typ,0,Detchd,Unf,2.0,342.0,3,3,N,0,0,160,0,5,2007,137000
1190,20,RL,68.99824046920821,15387,Pave,IR1,Lvl,CulDSac,Gtl,NWAmes,Norm,1Fam,1Story,7,7,1967,1967,Gable,Plywood,None,0.0,3,3,CBlock,3,3,1,5,723.0,1620.0,5,1,SBrkr,1620,0,0,1620,0.0,0.0,2,0,4,1,4,8,Typ,1,Attchd,Unf,2.0,578.0,3,3,Y,0,62,192,0,8,2008,215000
1930,20,RL,75.0,10050,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1955,1955,Hip,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,928.0,1216.0,3,1,SBrkr,1216,0,0,1216,1.0,0.0,1,0,3,1,3,5,Typ,0,Attchd,RFn,1.0,336.0,3,3,Y,0,0,0,0,8,2007,129500
2677,50,RM,68.99824046920821,6240,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,4,1936,1950,Gable,MetalSd,None,0.0,3,3,BrkTil,4,3,1,1,896.0,896.0,4,1,FuseA,896,448,0,1344,0.0,0.0,1,0,3,1,3,7,Typ,0,Detchd,Unf,1.0,240.0,2,3,Y,200,114,0,0,4,2006,115000
1256,50,RL,45.0,7506,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,1.5Fin,5,8,1925,1950,Gable,VinylSd,None,0.0,3,4,PConc,3,3,1,1,747.0,747.0,3,1,SBrkr,747,412,0,1159,0.0,0.0,1,0,3,1,3,5,Typ,0,Detchd,Unf,1.0,288.0,2,3,N,84,0,96,0,5,2008,114000
2484,20,RH,68.99824046920821,8900,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,4,4,1966,1966,Gable,HdBoard,None,0.0,3,3,CBlock,3,3,1,3,0.0,1056.0,3,1,SBrkr,1056,0,0,1056,1.0,0.0,1,0,2,1,3,5,Typ,0,Detchd,Unf,1.0,384.0,3,3,Y,0,42,0,0,11,2006,107000
1253,50,RL,80.0,8480,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1.5Fin,5,5,1947,1950,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,390.0,832.0,3,1,SBrkr,832,384,0,1216,0.0,0.0,1,0,2,1,3,6,Typ,0,Detchd,Unf,1.0,336.0,3,3,Y,158,0,102,0,10,2008,118500
1337,50,RM,50.0,6000,Pave,Reg,Lvl,Corner,Gtl,BrkSide,Norm,1Fam,1.5Fin,6,7,1929,1950,Gable,WdShing,None,0.0,3,3,BrkTil,3,3,1,1,862.0,862.0,3,1,SBrkr,950,208,0,1158,0.0,0.0,1,0,3,1,3,5,Typ,1,BuiltIn,RFn,1.0,208.0,3,3,Y,0,0,112,0,7,2008,120000
1788,20,RL,74.0,8847,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2005,2005,Gable,VinylSd,BrkFace,148.0,4,3,PConc,4,3,3,6,769.0,1538.0,5,1,SBrkr,1538,0,0,1538,1.0,0.0,2,0,3,1,4,7,Typ,0,Attchd,RFn,2.0,484.0,3,3,Y,146,40,0,0,12,2007,260000
141,20,RL,68.99824046920821,8050,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1959,1959,Hip,MetalSd,BrkFace,150.0,3,3,CBlock,3,3,1,4,125.0,1143.0,3,1,SBrkr,1143,0,0,1143,1.0,0.0,1,0,3,1,3,6,Typ,0,Attchd,RFn,1.0,308.0,3,3,Y,0,0,0,0,5,2010,136000
1669,20,RL,70.0,8294,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,5,1971,1971,Gable,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,858.0,858.0,3,1,SBrkr,872,0,0,872,0.0,0.0,1,0,3,1,3,5,Typ,0,Detchd,Unf,4.0,480.0,3,3,Y,0,0,0,0,6,2007,123000
1366,50,RM,68.99824046920821,7920,Pave,IR1,Lvl,Inside,Gtl,IDOTRR,Artery,1Fam,1.5Fin,6,7,1920,1950,Gable,MetalSd,None,0.0,3,2,CBlock,3,3,1,1,319.0,319.0,3,1,FuseA,1035,371,0,1406,0.0,0.0,1,0,3,1,2,6,Typ,0,NA,NA,0.0,0.0,0,0,N,0,144,0,0,3,2008,89500
